"accuratePass" "goalsConceded" "saves" "goalKicks" "totalPass" "gameStarted" "minsPlayed" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "wonTackle" "yellowCard" "totalThrows" "totalTackle" "fouls" "wasFouled" "lostCorners" "totalClearance" "ontargetScoringAtt" "totalScoringAtt" "shotOffTarget" "wonCorners" "blockedScoringAtt" "totalSubOff" "cornerTaken" "goals" "stats[2, ]" "totalSubOn" "local" "id_partido" "ownGoals" "totalOffside" "goalAssist" "penaltyFaced" "penGoalsConceded" "penaltyConceded" "penaltyWon" "redCard" "cleanSheet" "secondYellow" "penaltySave"
"1" "1" NA NA "2" NA "13" "0" "2019-05-27Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "8393bwgqcn4k2tjc4x7vre9yh" "Substitute" NA NA NA NA "1" "1" NA NA NA NA NA NA NA NA NA NA NA "1" TRUE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "4di5fe8ewh5fpduq6hobilvjd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "52vt6vszcll8svtbh7lk3hzsa" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
"4" "1" NA NA "8" NA "23" "0" "2019-05-27Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "6sp49nn88r1ztu9vmt1x7f1wq" "Substitute" NA NA NA NA NA NA NA "1" "1" "1" NA NA NA NA "1" NA NA "1" TRUE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "7iwilte0smwijj7k1dg96w02y" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
"13" NA "3" "6" "15" "1" "90" "1" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "cuc7gtr9q0465wxmzgq834ag9" "Goalkeeper" NA NA NA NA NA "1" NA "1" NA NA NA NA NA NA NA NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA "1" NA NA
"35" NA NA NA "41" "1" "90" "3" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "1wzbok5h048nfbmusztsc3joq" "Defender" "1" "1" "11" "2" "3" "2" NA "1" NA NA NA NA NA NA NA NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA "1" NA NA
"32" NA NA NA "33" "1" "51" "6" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "claujooxyw4dzynzmy752r3l5" "Defender" "1" NA NA "2" NA NA NA "1" NA NA NA NA NA "1" NA NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
"47" NA NA NA "55" "1" "90" "5" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "cbuhywn34unq2j85l1hhnpbe1" "Defender" "1" NA NA "1" NA NA NA "3" NA NA NA NA NA NA NA NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA "1" NA NA
"31" NA NA NA "39" "1" "90" "2" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "e9htq1h97ekaj7nyug5sottgq" "Defender" NA NA "14" "2" "2" "2" NA "4" NA NA NA NA NA NA NA NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA "1" NA NA
"52" NA NA NA "66" "1" "90" "4" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "944pzf87cyzjh2n2snwzmuaga" "Defensive Midfielder" "1" NA NA "2" "2" NA NA "1" NA "1" NA NA "1" NA NA NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA "1" NA NA
"69" NA NA NA "77" "1" "90" "8" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "6rwoy67xc63esstfeg2horc6i" "Defensive Midfielder" "2" NA NA "5" NA "2" "1" "1" "1" "2" "1" NA NA NA NA "1" NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA "1" NA NA
"18" NA NA NA "28" "1" "90" "11" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "95qrowsi9nifnsevn7z33z1ex" "Attacking Midfielder" "2" NA NA "2" NA "1" NA "1" "3" "5" "2" "2" NA NA NA "1" NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA "1" NA NA
"26" NA NA NA "36" "1" "85" "10" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "eteojj0lkz20ip5zxfrg7sxrd" "Attacking Midfielder" "1" NA NA "1" NA "4" NA NA "1" "2" "1" NA NA "1" "2" NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
"18" NA NA NA "29" "1" "80" "7" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "euha4w0awkqy0zo5rktvje57t" "Attacking Midfielder" NA NA NA NA "2" "3" NA NA NA "1" NA "1" "1" "1" "1" NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA "2" NA NA NA NA NA NA NA NA NA
"12" NA NA NA "18" "1" "90" "9" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "5e300bc3sbmy6iqpvmic34qju" "Striker" NA NA NA NA NA NA NA "3" NA "3" "3" NA NA NA NA NA NA NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA "1" NA NA NA NA NA "1" NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "7ywonqcfzqrl8c6c79gcrlzl6" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "88d20uu2swwz1jr6yy9mafso9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "33iyh675pbg0clgva35zjsacq" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "8qxoj7nyhu2prjl3bjfqi2ui1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
"1" NA NA NA "3" NA "5" "0" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "hhrqf0zpymjvqwoxitlwp04p" "Substitute" "1" NA NA "1" "1" NA NA NA NA NA NA NA NA NA NA NA NA "1" FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
"25" NA NA NA "30" NA "39" "0" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "3rvh6xmyebauxyf5haggrcl49" "Substitute" NA "1" NA NA "2" NA "1" "5" NA NA NA NA NA NA NA NA NA "1" FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "4st4g3ytl5bngc2x974g8a8oa" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
"4" NA NA NA "6" NA "10" "0" "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "bp5ke83snpcuaik3cbo39w3xl" "Substitute" "1" NA NA "2" NA NA NA "2" NA NA NA NA NA NA NA NA NA "1" FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA "1" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "c4af56bl666x9qirb1kqszk5a" "Uruguay U20" "ef3prfqjh2ts8170rykbihnu1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ci51srlgg9kmrz8s6upk0ve" NA NA NA NA NA NA NA NA NA NA NA
"18" "1" "6" "14" "31" "1" "120" "1" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "eu9b86opw6n66vftu1r5alfqh" "Goalkeeper" NA NA NA NA NA NA "1" "1" NA NA NA NA NA NA NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"48" "1" NA NA "58" "1" "120" "4" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "476nfumr6aadvufrqk72tq5be" "Defender" "3" NA "5" "3" "2" "1" NA "3" NA "1" "1" NA NA NA NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"39" "1" NA NA "54" "1" "120" "5" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "6q399v3gfhhxbwlclo7ku27l5" "Defender" NA NA NA NA "3" "2" "1" "3" NA NA NA "1" NA NA NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA "1" NA NA NA NA NA NA NA NA NA
"38" "1" NA NA "51" "1" "120" "6" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "enqcaecpt5hy0qv9x5pzmkjc9" "Defender" "4" "1" "1" "6" "4" NA "1" "5" NA NA NA NA NA NA NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"13" NA NA NA "23" "1" "82" "3" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "3szefvs9tify783fquwyb6b55" "Midfielder" "1" NA "5" "1" NA "1" "1" "1" NA NA NA "1" NA "1" NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"36" NA NA NA "42" "1" "62" "8" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "cbymienvjkbbvi1rbky74vj3e" "Midfielder" "2" NA NA "2" "1" "3" NA "2" NA NA NA NA NA "1" "3" NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"52" "1" NA NA "63" "1" "120" "11" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "r9rn4eaw3twb224jrpojz0x6" "Midfielder" "1" NA "2" "1" "1" "1" NA NA "1" "3" "2" NA NA NA NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"25" "1" NA NA "27" "1" "120" "7" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "49ztsfwnkt3wlq3i0sv4xzqax" "Midfielder" NA NA NA NA "1" "4" "1" NA NA "2" "2" NA NA NA NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"20" "1" NA NA "31" "1" "120" "2" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "92573hn6oedcw6a0gj44xy8kp" "Midfielder" "2" "1" "19" "2" "3" "1" NA "3" NA "1" NA NA "1" NA NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"29" "1" NA NA "43" "1" "120" "10" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "4iwkgndcwr0a2ney4jjjt1vxl" "Attacking Midfielder" "1" "1" "1" "2" "1" "2" NA NA NA NA NA NA NA NA NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"15" NA NA NA "17" "1" "62" "9" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "e13y6phirbqqb57f6f03x8stl" "Striker" NA NA NA NA "1" "3" NA "2" NA NA NA "1" NA "1" NA NA NA NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "aripnzu9yo2wlr8ud93ufdhih" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "22x1ucwwak58wi6r5x1j6ohk9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"21" "1" NA NA "31" NA "58" "0" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "duqiler25n63ksi0fxreo50mi" "Substitute" "1" NA NA "2" NA "1" NA NA NA "1" "1" NA NA NA NA NA NA "1" TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "4qejyummzkrfllds8ord642qx" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "e0zs1haap6flgi9x1qqzo1h49" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"7" "1" NA NA "12" NA "58" "0" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "baamojz3ni9llcklob2ua7gfd" "Substitute" "1" "1" NA "1" NA "1" NA "1" "1" "1" NA "1" NA NA NA NA NA "1" TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA "1" NA NA NA NA
"9" "1" NA NA "16" NA "38" "0" "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "d7xdtkzw3h749ngi4sobn6kmh" "Substitute" NA NA "5" NA "1" "3" NA "1" NA "1" NA NA "1" NA "1" NA NA "1" TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "6t98v409htv7qr7llp9vim1ux" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "4ml8pyt3rxwxakjxslg0c8kb9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"20" NA "2" "10" "26" "1" "120" "1" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "a2ukqmueihzd3qxs7tq5g0ru1" "Goalkeeper" NA NA NA NA NA NA NA "2" NA NA NA NA NA NA NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA "1" NA NA NA NA "1" NA "1"
"63" NA NA NA "78" "1" "120" "3" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "4hlb7ro1ytm6vyn9gkv2p2gh5" "Defender" "2" NA "12" "2" "2" "3" "1" "1" "1" "1" NA "3" NA NA NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA "1" NA NA
"29" NA NA NA "43" "1" "120" "6" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "7xkf0ivgpbpeox35j4voo37jd" "Defender" "1" "1" NA "1" "3" NA "2" "7" NA NA NA NA NA NA NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA "1" NA NA
"35" NA NA NA "42" "1" "120" "5" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "87gvtfqgn555sywr78abximsp" "Defender" NA NA NA NA "1" NA NA "3" NA NA NA NA NA NA NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA "1" NA NA NA NA NA NA "1" NA NA
"30" NA NA NA "32" "1" "61" "2" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "4huwe4wnwwj948keblao2scmh" "Defender" "1" NA "13" "1" NA NA "1" "2" NA NA NA NA NA "1" NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"51" NA NA NA "65" "1" "112" "4" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "59gm0x3ujnsq2gypigw0q7bze" "Defensive Midfielder" NA NA NA "1" "1" "2" NA "4" NA "3" "2" "1" "1" "1" NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"69" NA NA NA "87" "1" "120" "8" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "1wa6jf39zdyi462b1fk50vl61" "Defensive Midfielder" "4" NA NA "5" NA NA NA "2" "1" "3" "1" NA "1" NA NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA "1" NA NA
"62" NA NA NA "75" "1" "119" "11" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "ilvvb6zrr0wjuimecqd5c2jt" "Attacking Midfielder" "1" NA "1" "1" "3" "4" NA NA "1" "3" "1" "1" "1" "1" "3" NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"46" NA NA NA "55" "1" "83" "10" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "5clkhgoqwepling1ukv9kd7u1" "Attacking Midfielder" "5" NA "1" "5" "5" "1" NA "1" NA "2" "2" NA NA "1" "2" NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"46" NA NA NA "60" "1" "120" "7" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "2z183ceh099zdd3wq5fvs1aay" "Attacking Midfielder" "2" "1" "2" "3" "2" "3" NA NA "1" "1" NA NA NA NA NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA "1" NA NA
"9" NA NA NA "17" "1" "120" "9" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "cill28qniq1r7s5xy7eli31wq" "Striker" NA NA NA NA "4" "3" NA "1" "1" "6" "5" NA NA NA NA NA NA NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA "1" NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "cgu6i6y1gy67oetcskwi3sb56" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "bouyzowp6p0s1a8o9k3p2fluy" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"1" NA NA NA "2" NA "1" "0" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "3jxh6wv6q29ps0ubz0nz9wdpm" "Substitute" NA NA "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "6habcmdfjyvoh833ox9ayxo4q" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "4y33pr22jbmm9wgf4ianxpe5l" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"3" NA NA NA "4" NA "8" "0" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "98yuez4rqbw5bnj5tnh0tg6lm" "Substitute" NA NA NA NA NA NA NA "1" NA NA NA NA NA NA NA NA NA "1" FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"13" NA NA NA "18" NA "59" "0" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "nfz7qm3fwt6lmvjkn4hbys8a" "Substitute" "1" NA "4" "2" "2" NA NA NA "1" "1" NA NA NA NA NA "1" NA "1" FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"10" NA NA NA "17" NA "37" "0" "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "4gjqfbixt2mkc065n2c6npawa" "Substitute" NA "1" NA NA "3" "1" NA "2" "1" "1" NA NA NA NA NA NA NA "1" FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA "1" NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-14Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "c6g4mgp86k19u230fqsn7h46i" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "54hndf2xldi0f69yb9tqs1qwa" NA NA NA NA NA NA NA NA NA NA NA
"25" NA "6" "5" "38" "1" "90" "1" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "eu9b86opw6n66vftu1r5alfqh" "Goalkeeper" NA NA NA NA NA NA "2" "3" NA NA NA NA NA NA NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA NA NA "1" NA NA NA NA "1" NA "1"
"17" NA NA NA "19" "1" "90" "3" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "3szefvs9tify783fquwyb6b55" "Defender" "3" NA "11" "3" "1" "1" "2" "1" NA NA NA "1" NA NA NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA NA NA NA NA NA NA NA "1" NA NA
"47" NA NA NA "53" "1" "90" "6" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "22x1ucwwak58wi6r5x1j6ohk9" "Defender" "2" NA NA "2" "2" "4" NA "6" NA NA NA NA NA NA NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA NA NA NA NA "1" NA NA "1" NA NA
"23" NA NA NA "32" "1" "45" "5" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "6q399v3gfhhxbwlclo7ku27l5" "Defender" NA NA NA "1" NA "1" "2" "1" NA NA NA NA NA "1" NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA NA NA NA NA NA NA NA NA NA NA
"21" NA NA NA "28" "1" "90" "2" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "92573hn6oedcw6a0gj44xy8kp" "Defender" NA NA "12" "2" "1" NA NA "1" NA NA NA NA NA NA NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA NA NA NA NA NA NA NA "1" NA NA
"19" NA NA NA "29" "1" "90" "8" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "4qejyummzkrfllds8ord642qx" "Midfielder" "3" "1" NA "5" "2" NA "2" "2" "1" "2" "1" NA NA NA NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA "1" NA NA NA NA NA NA "1" NA NA
"39" NA NA NA "46" "1" "71" "4" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "duqiler25n63ksi0fxreo50mi" "Midfielder" "1" NA NA "1" "2" NA "1" "1" "1" "2" NA "1" "1" "1" "4" NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA NA NA NA NA NA NA NA NA NA NA
"10" NA NA NA "13" "1" "90" "7" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "49ztsfwnkt3wlq3i0sv4xzqax" "Midfielder" "1" NA NA "1" "1" "4" NA NA NA "1" NA NA "1" NA NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA NA NA NA NA NA NA NA "1" NA NA
"31" NA NA NA "35" "1" "90" "11" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "4iwkgndcwr0a2ney4jjjt1vxl" "Striker" "2" NA NA "2" "1" "2" NA NA NA "2" NA "1" "2" NA NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA "1" NA NA NA NA NA NA "1" NA NA
"9" NA NA NA "13" "1" "89" "9" "2019-05-29Z" "6x786yaxantdgjq0l4a1gc1v" "Italy U20" "e13y6phirbqqb57f6f03x8stl" "Striker" NA NA NA NA "1" "2" NA "2" "1" "4" "3" NA NA "1" NA NA NA NA TRUE "c0jd0smjre9ph14rdsngso9ka" NA NA NA NA NA NA NA NA NA NA NA
