"accuratePass";"goalsConceded";"saves";"penaltyFaced";"goalKicks";"totalPass";"gameStarted";"penGoalsConceded";"minsPlayed";"totalClearance";"formationPlace";"fecha";"idequipo";"equipo";"idjugador";"position";"firstName";"lastName";"wonTackle";"wasFouled";"lostCorners";"totalThrows";"totalTackle";"ontargetScoringAtt";"totalScoringAtt";"goals";"penaltyConceded";"totalOffside";"wonCorners";"fouls";"shotOffTarget";"yellowCard";"totalSubOff";"goalAssist";"cornerTaken";"stats[2, ]";"totalSubOn";"local";"id_partido";"blockedScoringAtt";"penaltyWon";"redCard";"secondYellow";"ownGoals";"cleanSheet";"penaltySave"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-20Z";"8puc16dm0ut6bvv6u6ivpe2ch";"Palestino";"eib0uwmhowtm6gfr1xkocpy39";"Substitute";"Jorge Marcelo";"Rodríguez Núñez";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;FALSE;"2pp5ptl5aa39ui1t8557t0fe";NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-20Z";"8puc16dm0ut6bvv6u6ivpe2ch";"Palestino";"15mgr06yzcypg0znxnpabdyei";"Substitute";"Camilo Ignacio";"Saldaña Inostroza";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;FALSE;"2pp5ptl5aa39ui1t8557t0fe";NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;"0";"2018-10-20Z";"8puc16dm0ut6bvv6u6ivpe2ch";"Palestino";"c832vblhgabxypcw32zgzgs0l";"Substitute";"Diego Alfredo";"Vallejos Hernández";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";FALSE;"2pp5ptl5aa39ui1t8557t0fe";NA;NA;NA;NA;NA;NA;NA
"13";NA;"1";NA;"6";"14";"1";NA;"90";"2";"1";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"d7kjfjvkxk223lpk0k2cg1fit";"Goalkeeper";"Luis Rodrigo";"Santelices Tello";NA;"1";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;"1";NA
"15";NA;NA;NA;NA;"26";"1";NA;"90";"5";"3";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"ee63ml1m0knte1es8dpm2snze";"Defender";"Kennet";"Lara";"2";"1";"3";"14";"2";NA;"1";NA;NA;NA;NA;"3";"1";"1";NA;NA;NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;"1";NA
"54";NA;NA;NA;NA;"69";"1";NA;"90";"1";"6";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"euryh6bnrhjnutuhr0zblycid";"Defender";"Daniel Alejandro";"Franco";"1";NA;"1";NA;"1";NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;"1";NA
"51";NA;NA;NA;NA;"61";"1";NA;"90";"3";"5";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"3hwreqq7j8a5m8wq44hf1uqd";"Defender";"Diego Armando";"Díaz Ahumada";"3";"2";NA;NA;"3";NA;"1";NA;NA;NA;"1";"1";"1";NA;NA;NA;NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;"1";NA
"38";NA;NA;NA;NA;"55";"1";NA;"90";"1";"2";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"3yugvnpaflo89btdo3yw5eklx";"Defender";"Yerson Flavio";"Opazo Riquelme";"2";NA;NA;"17";"2";NA;NA;NA;NA;NA;NA;"1";NA;"1";NA;"1";NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;"1";NA
"35";NA;NA;NA;NA;"39";"1";NA;"60";NA;"4";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"agl2jhbq7u65furhjlmlddxx";"Defensive Midfielder";"Martín Miguel";"Cortés";NA;"1";NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;"1";NA;"1";NA;NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"32";NA;NA;NA;NA;"48";"1";NA;"90";"1";"8";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"62wv8ih6784cp0xhng2yv6b4l";"Defensive Midfielder";"Franco";"Bechtholdt Chervaz";"1";"2";NA;NA;"3";NA;NA;NA;NA;NA;NA;"5";NA;NA;NA;NA;NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;"1";NA
"20";NA;NA;NA;NA;"32";"1";NA;"89";"1";"11";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"9qzfichl4hqzv5vwyp3bo8vdh";"Attacking Midfielder";"Nicolás Arturo";"Gauna";"2";"2";NA;NA;"2";"1";"3";NA;NA;"1";"1";"1";"1";NA;"1";NA;"2";NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";"1";NA;NA;NA;NA;NA;NA
"29";NA;NA;NA;NA;"39";"1";NA;"76";NA;"10";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"c1w8b6hy98azzdz48pw8uago9";"Attacking Midfielder";"Ricardo Darío";"Blanco";NA;"2";NA;"1";NA;"1";"3";NA;NA;NA;NA;NA;"2";NA;"1";NA;"2";NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"21";NA;NA;NA;NA;"29";"1";NA;"63";NA;"7";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"c8kksze0li7ndudwsxusykamt";"Attacking Midfielder";"Sebastián";"Zúñiga Fuenzalida";"2";"2";NA;NA;"2";NA;"3";NA;NA;NA;"1";"3";"3";NA;NA;NA;NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;"1";NA;NA;NA;NA
"13";NA;NA;NA;NA;"22";"1";NA;"90";"1";"9";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"drovr2si0a0l912du7ggiamz9";"Striker";"Gabriel Alejandro";"Vargas Venegas";"1";"2";NA;NA;"1";"1";"2";NA;NA;"1";"1";"2";"1";"1";NA;NA;NA;NA;NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;"1";NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"amy1rmsc4xk6p78a8utq2j74l";"Substitute";"Jorge Luis";"Deschamps";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"11";NA;NA;NA;NA;"15";NA;NA;"14";NA;"0";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"87z83zs05oeexy65m84jhm5zp";"Substitute";"Carlos Felipe Ignacio";"Espinosa Contreras";NA;"1";NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";TRUE;"atqb9mh7mkgqdjy93yaupztre";"2";NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"b82796hlyq57xw4rleuppsqju";"Substitute";"Carlos Ignacio";"Herrera Pérez";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"8";NA;NA;NA;NA;"11";NA;NA;"30";NA;"0";"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"d7ea8x5fwp8d8reks1bxrqggl";"Substitute";"Mauro Daniel";"Quiroga";NA;NA;NA;NA;NA;"2";"3";"1";NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;"1";TRUE;"atqb9mh7mkgqdjy93yaupztre";"1";NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"ewnk9grfbuepigjhj4k7n0z4l";"Substitute";"Nelson Arnaldo";"Rebolledo Tapia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-07-22Z";"bd1veyn5g4r8zbaquf8b8pksp";"Curicó Unido";"3gl531k6v6qumpxb5tp17nxlh";"Substitute";"Felipe Andrés";"Reynero Galarce";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;TRUE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"10";"1";"4";NA;"11";"25";"1";NA;"90";NA;"1";"2018-07-22Z";"4pem9axjomj07u51fk1pg0wzy";"San Luis";"c3406ve6msvm8gq6ywhe32rx1";"Goalkeeper";"José Ignacio";"González Catalán";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"14";"1";NA;NA;NA;"25";"1";NA;"90";"2";"3";"2018-07-22Z";"4pem9axjomj07u51fk1pg0wzy";"San Luis";"qdod2x0hjp4l7ry77kd4tkgl";"Defender";"José Manuel";"Rojas Bahamondes";"2";"1";"1";"15";"2";NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;FALSE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"8";"1";NA;NA;NA;"22";"1";NA;"90";"6";"6";"2018-07-22Z";"4pem9axjomj07u51fk1pg0wzy";"San Luis";"5c5o3683vg8qgloci1rnflw4p";"Defender";"Joaquín Alejandro";"Pereyra Cantero";"1";NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;FALSE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"13";"1";NA;NA;NA;"24";"1";NA;"90";"7";"5";"2018-07-22Z";"4pem9axjomj07u51fk1pg0wzy";"San Luis";"1quzntww9f82m0mnod3i2c6ad";"Defender";"Andrés Sebastián";"Robles Fuentes";NA;NA;"1";NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"atqb9mh7mkgqdjy93yaupztre";"1";NA;NA;NA;NA;NA;NA
"14";"1";NA;NA;NA;"23";"1";NA;"90";"8";"2";"2018-07-22Z";"4pem9axjomj07u51fk1pg0wzy";"San Luis";"6hwp14y7jfxi0mk439oshobft";"Defender";"Rodrigo Antonio";"González Catalán";"4";NA;NA;"13";"4";NA;NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;NA;FALSE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"11";"1";NA;NA;NA;"23";"1";NA;"90";"1";"4";"2018-07-22Z";"4pem9axjomj07u51fk1pg0wzy";"San Luis";"c5r3jkp8lz1hunxkygs8g123t";"Defensive Midfielder";"Camilo Andrés";"Moya Carreño";"2";"3";NA;NA;"2";"1";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
"36";"1";NA;NA;NA;"51";"1";NA;"90";"1";"8";"2018-07-22Z";"4pem9axjomj07u51fk1pg0wzy";"San Luis";"9iy8t7s0zyy17ctx7ee8qnxsl";"Defensive Midfielder";"Braulio Antonio";"Leal Salvo";NA;"2";"1";NA;"2";NA;NA;NA;NA;NA;"1";"4";NA;"1";NA;NA;"4";NA;NA;FALSE;"atqb9mh7mkgqdjy93yaupztre";NA;NA;NA;NA;NA;NA;NA
