"accuratePass" "penaltyConceded" "goalsConceded" "penaltyFaced" "goalKicks" "totalPass" "gameStarted" "penGoalsConceded" "minsPlayed" "fouls" "totalClearance" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "wonTackle" "totalThrows" "totalTackle" "wonCorners" "yellowCard" "totalScoringAtt" "shotOffTarget" "wasFouled" "lostCorners" "totalOffside" "totalSubOff" "cornerTaken" "ontargetScoringAtt" "blockedScoringAtt" "stats[2, ]" "totalSubOn" "redCard" "local" "id_partido" "saves" "cleanSheet" "goals" "penaltyWon" "goalAssist" "secondYellow" "penaltySave" "ownGoals"
"6" NA "2" NA NA "7" NA NA "37" "1" NA "0" "2017-06-04Z" "bo858sll0r8nayyt5smdu3pxs" "United States U20" "2w25x6xhv4fj1odj1130gcwrt" "Substitute" NA NA NA NA NA "1" "1" "1" NA NA NA NA NA NA NA "1" NA FALSE "747gj6gy7umok7as67g3s4sfd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-06-04Z" "bo858sll0r8nayyt5smdu3pxs" "United States U20" "4mca2qok2asjbj10hjwil0a95" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "747gj6gy7umok7as67g3s4sfd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-06-04Z" "bo858sll0r8nayyt5smdu3pxs" "United States U20" "bnmeq5q99uyavdqffzcscurx1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "747gj6gy7umok7as67g3s4sfd" NA NA NA NA NA NA NA NA
NA NA "1" NA NA NA NA NA "7" NA NA "0" "2017-06-04Z" "bo858sll0r8nayyt5smdu3pxs" "United States U20" "5ih15iuxi9jz4gia5y1clo7hl" "Substitute" NA NA "1" NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "747gj6gy7umok7as67g3s4sfd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-06-04Z" "bo858sll0r8nayyt5smdu3pxs" "United States U20" "730zlb0kpah9nuhbt4cadx3h1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "747gj6gy7umok7as67g3s4sfd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-06-04Z" "bo858sll0r8nayyt5smdu3pxs" "United States U20" "ab8jzmb5h0lh7mt66h3zgm5ex" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "747gj6gy7umok7as67g3s4sfd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "1" NA NA "0" "2017-06-04Z" "bo858sll0r8nayyt5smdu3pxs" "United States U20" "3bvr4z5z4cyb8fadfwtgxrx0p" "Substitute" "1" NA "1" NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "747gj6gy7umok7as67g3s4sfd" NA NA NA NA NA NA NA NA
"21" NA NA NA "8" "34" "1" NA "90" NA NA "1" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "paox5q06x88wn1ibq8kzpdqt" "Goalkeeper" NA NA NA NA NA "1" NA NA NA NA NA NA "1" NA NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" "1" "1" "1" NA NA NA NA NA
"27" NA NA NA NA "43" "1" NA "90" "1" NA "3" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "1i489a4ytobfqyrxk9y3fqmsp" "Defender" "3" "17" "3" "1" NA NA NA "1" NA NA NA NA NA NA NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA "1" NA NA "1" NA NA NA
"37" NA NA NA NA "42" "1" NA "90" NA "2" "6" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "a8ma47gkl1l37s081jv18ocfd" "Defender" "1" NA "1" NA NA "2" NA NA "1" NA NA NA "2" NA NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA "1" "1" NA NA NA NA NA
"41" NA NA NA NA "50" "1" NA "90" NA "1" "5" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "c38t4jm3u40w0kcoj2e0ngnah" "Defender" "1" NA "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA "1" NA NA NA NA NA NA
"33" NA NA NA NA "43" "1" NA "90" NA "2" "2" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "erjg1qs9modbqfkfiz6picyqx" "Defender" NA "8" "1" NA NA NA NA "1" NA NA NA NA NA NA NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA "1" NA NA NA NA NA NA
"49" NA NA NA NA "60" "1" NA "90" "2" NA "4" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "c320492cbp1otejfp1i1oane1" "Defensive Midfielder" "4" NA "5" "1" NA "3" "2" NA NA NA NA NA "1" NA NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA "1" NA NA NA NA NA NA
"40" NA NA NA NA "51" "1" NA "90" "1" NA "8" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "8a6byar2m3wbw942xps4n0xk9" "Defensive Midfielder" "3" NA "3" "2" NA "1" "1" "3" "1" NA NA "7" NA NA NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA "1" NA NA "1" NA NA NA
"15" NA NA NA NA "26" "1" NA "60" NA NA "11" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "25jijkfo6rzv3qslyt6s9arx1" "Attacking Midfielder" "3" NA "3" "1" NA "4" "1" NA NA NA "1" NA "2" "1" NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA "1" NA "1" NA NA NA
"34" NA NA NA NA "43" "1" NA "90" NA "1" "10" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "e94v3ryc2f5jl7l3fhon4rxzp" "Attacking Midfielder" "3" NA "3" "1" NA "3" NA NA NA NA NA NA "1" "2" NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA "1" NA NA NA NA NA NA
"21" NA NA NA NA "31" "1" NA "75" NA NA "7" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "7j0fg53og80v3mjuderenmuvp" "Attacking Midfielder" "1" NA "2" "1" NA "4" "2" "3" NA "3" "1" NA "2" NA NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA "2" NA NA NA NA NA
"19" NA NA NA NA "24" "1" NA "67" "1" "1" "9" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "5jkpkdkzz937c4d4gf7shcr11" "Striker" "1" "1" "2" NA NA "3" "1" NA NA "2" "1" NA "1" "1" NA NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA "1" NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "9hop4kpyrrkombigyebfbiifp" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "4pusu2ja88szvf14irubam3ft" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "5k5yivcsij2l6sj447xfrzt1x" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"5" NA NA NA NA "6" NA NA "23" NA NA "0" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "62f469c410cywwzpcou2myoyx" "Substitute" NA NA "1" NA NA "2" "1" NA NA NA NA NA "1" NA NA "1" NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA "1" NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "dyqr2z4r3oilkvxc95dmxm609" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "4m28o7ojq9799ejqlzbuavy7d" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "9owmt5rfzwyilfw79mq4pefvt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"6" NA NA NA NA "7" NA NA "15" NA NA "0" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "4191yiwuf0ikgfk4wp1iepcdl" "Substitute" NA NA NA NA NA "1" NA NA NA NA NA NA "1" NA NA "1" NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA "1" NA NA NA NA NA
"10" NA NA NA NA "13" NA NA "30" NA NA "0" "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "97dvieed0uacwfswjllbtl4ut" "Substitute" NA NA NA NA NA "2" NA "2" NA NA NA NA "1" "1" NA "1" NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA "1" NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "2n06f4y6dwh73xw4hjof9gkpw" "Venezuela U20" "e83rwj2vrihqhvxvon8790p91" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"6" NA "7" "1" "12" "19" "1" "1" "90" NA NA "1" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "1wea5gmspftsy1ems83fj2qcp" "Goalkeeper" NA NA NA NA NA NA NA NA "3" NA NA NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" "7" NA NA NA NA NA NA NA
"15" NA "7" NA NA "25" "1" "1" "90" "1" "4" "4" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "3tlwj1u92gmw8zjyooek1kh5h" "Defender" "2" NA "2" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"11" NA "7" NA NA "21" "1" "1" "90" "1" "9" "5" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "co3a8kng5r32iyh7tl662dzvt" "Defender" "3" NA "4" NA "1" NA NA NA "2" NA NA NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"11" NA "7" NA NA "19" "1" "1" "90" "1" "3" "6" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "6tkvzj06vbq2me3krkc89qwo9" "Defender" "5" NA "11" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"9" "1" "7" NA NA "11" "1" "1" "90" "2" "4" "3" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "cqsxlwhg812dz3ehdxsh3i50p" "Wing Back" "2" "6" "5" NA "1" NA NA NA NA NA NA NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"23" NA "7" NA NA "28" "1" "1" "90" "1" "2" "2" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "6wbzetehzkq16kds4kuhqx42x" "Wing Back" "1" "23" "2" NA NA NA NA "1" NA NA NA NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"12" NA "7" NA NA "21" "1" "1" "90" "1" NA "11" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "9ath1ohwsn9dzdwr8zy1advxl" "Midfielder" "1" "1" "1" NA NA NA NA NA NA "1" NA "2" NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"14" NA "5" NA NA "29" "1" "1" "79" "1" "1" "10" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "3002gjigbsbv0g42w25tie0o9" "Midfielder" "1" NA "3" NA NA "1" "1" "2" NA NA "1" NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"16" NA "6" NA NA "25" "1" "1" "86" "1" NA "8" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "3wzqa6q4kc9bsna781di6hb6x" "Midfielder" "2" NA "3" NA NA "2" NA "1" NA NA "1" NA "1" "1" NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"10" NA "4" NA NA "15" "1" "1" "68" NA "2" "7" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "b1rtrrvfmq3n8emtbqsplms4p" "Midfielder" "1" NA "1" NA NA "1" "1" NA NA "1" "1" NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"18" NA "7" NA NA "29" "1" "1" "90" NA NA "9" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "3vw0foda10wvx6i0f94ica9xx" "Striker" "1" NA "1" "2" NA "2" "2" "1" NA "1" NA NA NA NA NA NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "g6z3bnga069qoj9shebao7ah" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "a0xsj2394zgnm9kseu10qysx5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "55cfz8v9wslsd0iye425kcc89" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "3xiglxxw1bhvabazkrlf9bqp5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA "2" NA NA "3" NA NA "11" NA NA "0" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "3l57my0skznf41sdkdb32ooo9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "4k0hg0ezbn9s62uwlbsitiup5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "m2tf4fx2hzc5sck8p33lbeuh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"8" NA "3" NA NA "9" NA NA "22" "1" NA "0" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "60obi9byb8qgfl5oarfsyj7xl" "Substitute" NA NA NA NA "1" NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"1" NA "1" NA NA "2" NA NA "4" "1" NA "0" "2017-05-23Z" "668e4mftdv7ob14qe3lzb8w2r" "Vanuatu U20" "4z5oqy4y441w7itgxk17w00yx" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "c5otfhwki01cjg6az4qhqnmqx" NA NA NA NA NA NA NA NA
"12" NA NA NA "13" "22" "1" NA "90" NA "8" "1" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "5afm6gf348osy2zcwqsmw7c2x" "Goalkeeper" NA NA NA NA NA NA NA NA "4" NA NA NA NA NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" "4" "1" NA NA NA NA NA NA
"25" NA NA NA NA "38" "1" NA "90" "2" "7" "3" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "9mk08xl6acn3l3xiu8ljo8l49" "Defender" "1" "7" "3" "1" NA "2" NA "4" NA NA NA NA "1" "1" NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"10" NA NA NA NA "17" "1" NA "90" "3" "15" "6" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "5v1wcpfw8jr7jtdu3xy222hux" "Defender" "1" NA "1" NA NA NA NA "2" "2" NA NA NA NA NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"12" NA NA NA NA "23" "1" NA "90" NA "13" "5" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "28z7yd14fbcqoodwx4c21jpih" "Defender" NA NA "1" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"31" NA NA NA NA "41" "1" NA "90" "2" "11" "2" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "4qe9v3ndhrzjm7aar3j78bkkp" "Defender" "2" "15" "2" NA "1" NA NA "1" "3" NA NA NA NA NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"27" NA NA NA NA "34" "1" NA "80" "2" "1" "4" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "btvl4ogn85hjjgq2mw2uzws15" "Defensive Midfielder" "1" NA "1" NA NA "1" NA "3" NA NA "1" NA "1" NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
"31" NA NA NA NA "46" "1" NA "90" NA "1" "8" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "77ipvasiwsyshd44tly4iue39" "Defensive Midfielder" NA NA NA "2" NA "3" "1" "1" NA NA NA "5" "1" "1" NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"12" NA NA NA NA "17" "1" NA "62" "2" NA "11" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "9qfxxo1fhtvfldl2qyu0l9zhl" "Attacking Midfielder" "2" NA "2" "1" NA "1" "1" NA NA NA "1" "1" NA NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
"13" NA NA NA NA "17" "1" NA "90" "5" NA "10" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "3g43if8jliggy67wnz2kcg3c9" "Attacking Midfielder" "1" NA "1" "1" NA "1" "1" "2" NA NA NA NA NA NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"18" NA NA NA NA "25" "1" NA "57" "3" NA "7" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "aqw5winrm34p6t4918wqj9yax" "Attacking Midfielder" "4" NA "4" "1" NA "1" "1" NA NA NA "1" "2" NA NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
"24" NA NA NA NA "38" "1" NA "90" "6" NA "9" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "eq8a0j8ug7wkngpf7kuu1l0x5" "Striker" "1" NA "2" "1" NA "5" "3" "4" NA "2" NA NA "2" NA NA NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"6" NA NA NA NA "6" NA NA "33" NA NA "0" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "bmc5616zf0ovip2ak8jq7wxk9" "Substitute" "1" NA "1" "1" NA "3" "2" NA NA NA NA NA NA "1" NA "1" NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "3uuinlz3lnoao090o63kcym7d" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "3n5nhhfog3r428po78uaxvtnt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "f5lqyxoj63lzxk1naf9asmzft" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "e24ffjk0qpdag3rx6jmglip5h" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
"1" NA NA NA NA "2" NA NA "10" "1" "2" "0" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "2u6z9s4fq4m01h4amrgffgpnt" "Substitute" "3" NA "3" NA "1" NA NA NA "1" NA NA NA NA NA NA "1" NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
"4" NA NA NA NA "4" NA NA "28" NA "1" "0" "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "7y9ss2qh8vpd4fonsgc5k78x5" "Substitute" NA NA NA NA NA NA NA "2" "1" NA NA NA NA NA NA "1" NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "dy9bl55bvzowjl1gnvp68u7e1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "phc4o0j9k5r11littj1um489" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA "2017-05-22Z" "8qiozm7l6yeed1n6zg4kl1zvt" "Vietnam U20" "c8rjl4424mkjcz0gt1cplwyqx" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
"9" NA NA NA "8" "25" "1" NA "90" NA "1" "1" "2017-05-22Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "1eeq0eka4cjb86tq5l2228dl" "Goalkeeper" NA NA NA "1" NA NA NA NA "2" NA NA NA NA NA NA NA NA FALSE "4caqm6ih2gvollcbvb20k7cvd" "5" "1" NA NA NA NA NA NA
"12" NA NA NA NA "20" "1" NA "90" "1" "3" "4" "2017-05-22Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "8pzax1kkcli4ipgborziljoq1" "Defender" "5" NA "5" NA NA "1" "1" NA "1" NA NA NA NA NA NA NA NA FALSE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"12" NA NA NA NA "20" "1" NA "90" "2" "4" "5" "2017-05-22Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "b2s3ht7wd68hbjgiddxtongtl" "Defender" NA NA "1" "1" NA "1" NA "4" NA NA NA NA NA "1" NA NA NA FALSE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"9" NA NA NA NA "17" "1" NA "90" "1" "2" "6" "2017-05-22Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "1tulj566bnn8qqhppvg9hn5k9" "Defender" "1" NA "2" NA NA NA NA "2" "1" NA NA NA NA NA NA NA NA FALSE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
"8" NA NA NA NA "25" "1" NA "89" "3" "1" "3" "2017-05-22Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "2tq8nl30acrqmc84ivxsxwkix" "Wing Back" "2" "12" "3" "1" NA "2" "2" "1" NA NA "1" NA NA NA NA NA NA FALSE "4caqm6ih2gvollcbvb20k7cvd" NA NA NA NA NA NA NA NA
"20" NA NA NA NA "27" "1" NA "90" "1" "2" "2" "2017-05-22Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "dmk1iij050mf8g3sdc3cvhazt" "Wing Back" "2" "25" "3" "1" NA NA NA "2" "2" NA NA NA NA NA NA NA NA FALSE "4caqm6ih2gvollcbvb20k7cvd" NA "1" NA NA NA NA NA NA
